* ID=Minilog-II-T
* Serial Number=353783
* Study ID=Melrose 2018 (15m)
* Start Time=2018-06-15 14:27:52
* Finish Time=2018-10-10 11:27:52
* Sample Period=01:00:00
* Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C)
2018-07-18,14:27:52,3.37
2018-07-18,15:27:52,3.21
2018-07-18,16:27:52,3.30
2018-07-18,17:27:52,3.24
2018-07-18,18:27:52,3.24
2018-07-18,19:27:52,2.69
2018-07-18,20:27:52,2.64
2018-07-18,21:27:52,2.69
2018-07-18,22:27:52,2.56
2018-07-18,23:27:52,2.55
2018-07-19,00:27:52,2.64
2018-07-19,01:27:52,2.80
2018-07-19,02:27:52,3.01
2018-07-19,03:27:52,3.16
2018-07-19,04:27:52,3.42
2018-07-19,05:27:52,3.53
2018-07-19,06:27:52,3.68
2018-07-19,07:27:52,3.82
2018-07-19,08:27:52,3.78
2018-07-19,09:27:52,3.60
2018-07-19,10:27:52,3.18
2018-07-19,11:27:52,3.11
2018-07-19,12:27:52,3.07
2018-07-19,13:27:52,3.09
2018-07-19,14:27:52,3.00
2018-07-19,15:27:52,3.09
2018-07-19,16:27:52,3.03
2018-07-19,17:27:52,3.26
2018-07-19,18:27:52,3.35
2018-07-19,19:27:52,3.36
2018-07-19,20:27:52,3.21
2018-07-19,21:27:52,3.27
2018-07-19,22:27:52,3.08
2018-07-19,23:27:52,2.86
2018-07-20,00:27:52,2.81
2018-07-20,01:27:52,2.95
2018-07-20,02:27:52,3.06
2018-07-20,03:27:52,3.10
2018-07-20,04:27:52,3.33
2018-07-20,05:27:52,3.43
2018-07-20,06:27:52,3.68
2018-07-20,07:27:52,4.45
2018-07-20,08:27:52,4.62
2018-07-20,09:27:52,4.79
2018-07-20,10:27:52,4.86
2018-07-20,11:27:52,5.11
2018-07-20,12:27:52,5.30
2018-07-20,13:27:52,5.88
2018-07-20,14:27:52,5.85
2018-07-20,15:27:52,6.06
2018-07-20,16:27:52,6.04
2018-07-20,17:27:52,6.38
2018-07-20,18:27:52,6.37
2018-07-20,19:27:52,6.27
2018-07-20,20:27:52,5.43
2018-07-20,21:27:52,5.87
2018-07-20,22:27:52,6.22
2018-07-20,23:27:52,6.38
2018-07-21,00:27:52,6.05
2018-07-21,01:27:52,5.90
2018-07-21,02:27:52,6.03
2018-07-21,03:27:52,5.98
2018-07-21,04:27:52,6.29
2018-07-21,05:27:52,6.36
2018-07-21,06:27:52,6.51
2018-07-21,07:27:52,6.62
2018-07-21,08:27:52,6.53
2018-07-21,09:27:52,6.53
2018-07-21,10:27:52,6.56
2018-07-21,11:27:52,6.45
2018-07-21,12:27:52,5.56
2018-07-21,13:27:52,5.25
2018-07-21,14:27:52,5.61
2018-07-21,15:27:52,6.54
2018-07-21,16:27:52,6.84
2018-07-21,17:27:52,6.88
2018-07-21,18:27:52,7.22
2018-07-21,19:27:52,7.59
2018-07-21,20:27:52,7.47
2018-07-21,21:27:52,6.71
2018-07-21,22:27:52,6.88
2018-07-21,23:27:52,7.03
2018-07-22,00:27:52,7.49
2018-07-22,01:27:52,7.51
2018-07-22,02:27:52,7.07
2018-07-22,03:27:52,7.05
2018-07-22,04:27:52,7.75
2018-07-22,05:27:52,7.94
2018-07-22,06:27:52,8.35
2018-07-22,07:27:52,7.57
2018-07-22,08:27:52,4.96
2018-07-22,09:27:52,5.11
2018-07-22,10:27:52,7.26
2018-07-22,11:27:52,6.30
2018-07-22,12:27:52,5.45
2018-07-22,13:27:52,5.09
2018-07-22,14:27:52,6.46
2018-07-22,15:27:52,7.23
2018-07-22,16:27:52,7.52
2018-07-22,17:27:52,7.11
2018-07-22,18:27:52,6.27
2018-07-22,19:27:52,5.97
2018-07-22,20:27:52,5.79
2018-07-22,21:27:52,5.14
2018-07-22,22:27:52,4.75
2018-07-22,23:27:52,4.42
2018-07-23,00:27:52,4.14
2018-07-23,01:27:52,4.02
2018-07-23,02:27:52,4.46
2018-07-23,03:27:52,4.22
2018-07-23,04:27:52,3.88
2018-07-23,05:27:52,4.04
2018-07-23,06:27:52,4.86
2018-07-23,07:27:52,5.97
2018-07-23,08:27:52,6.44
2018-07-23,09:27:52,5.89
2018-07-23,10:27:52,6.87
2018-07-23,11:27:52,7.53
2018-07-23,12:27:52,6.82
2018-07-23,13:27:52,6.06
2018-07-23,14:27:52,6.97
2018-07-23,15:27:52,7.26
2018-07-23,16:27:52,6.61
2018-07-23,17:27:52,6.38
2018-07-23,18:27:52,6.75
2018-07-23,19:27:52,6.02
2018-07-23,20:27:52,7.12
2018-07-23,21:27:52,5.28
2018-07-23,22:27:52,3.68
2018-07-23,23:27:52,3.53
2018-07-24,00:27:52,5.61
2018-07-24,01:27:52,8.70
2018-07-24,02:27:52,9.06
2018-07-24,03:27:52,9.76
2018-07-24,04:27:52,10.53
2018-07-24,05:27:52,12.10
2018-07-24,06:27:52,12.39
2018-07-24,07:27:52,12.51
2018-07-24,08:27:52,12.15
2018-07-24,09:27:52,11.91
2018-07-24,10:27:52,11.85
2018-07-24,11:27:52,11.91
2018-07-24,12:27:52,11.55
2018-07-24,13:27:52,10.57
2018-07-24,14:27:52,9.98
2018-07-24,15:27:52,6.90
2018-07-24,16:27:52,7.08
2018-07-24,17:27:52,6.86
2018-07-24,18:27:52,10.63
2018-07-24,19:27:52,11.11
2018-07-24,20:27:52,7.79
2018-07-24,21:27:52,6.76
2018-07-24,22:27:52,6.78
2018-07-24,23:27:52,5.72
2018-07-25,00:27:52,5.05
2018-07-25,01:27:52,4.38
2018-07-25,02:27:52,3.90
2018-07-25,03:27:52,3.52
2018-07-25,04:27:52,3.65
2018-07-25,05:27:52,3.72
2018-07-25,06:27:52,4.17
2018-07-25,07:27:52,4.65
2018-07-25,08:27:52,4.56
2018-07-25,09:27:52,4.22
2018-07-25,10:27:52,3.93
2018-07-25,11:27:52,3.69
2018-07-25,12:27:52,3.60
2018-07-25,13:27:52,4.14
2018-07-25,14:27:52,4.23
2018-07-25,15:27:52,4.84
2018-07-25,16:27:52,5.52
2018-07-25,17:27:52,5.89
2018-07-25,18:27:52,6.58
2018-07-25,19:27:52,7.47
2018-07-25,20:27:52,9.55
2018-07-25,21:27:52,10.69
2018-07-25,22:27:52,12.01
2018-07-25,23:27:52,12.08
2018-07-26,00:27:52,8.03
2018-07-26,01:27:52,5.33
2018-07-26,02:27:52,5.88
2018-07-26,03:27:52,6.02
2018-07-26,04:27:52,6.06
2018-07-26,05:27:52,7.59
2018-07-26,06:27:52,11.43
2018-07-26,07:27:52,11.46
2018-07-26,08:27:52,11.86
2018-07-26,09:27:52,11.80
2018-07-26,10:27:52,7.23
2018-07-26,11:27:52,7.68
2018-07-26,12:27:52,7.58
2018-07-26,13:27:52,6.99
2018-07-26,14:27:52,7.07
2018-07-26,15:27:52,7.06
2018-07-26,16:27:52,6.34
2018-07-26,17:27:52,5.98
2018-07-26,18:27:52,5.85
2018-07-26,19:27:52,5.08
2018-07-26,20:27:52,5.36
2018-07-26,21:27:52,5.33
2018-07-26,22:27:52,5.25
2018-07-26,23:27:52,5.24
2018-07-27,00:27:52,5.17
2018-07-27,01:27:52,5.07
2018-07-27,02:27:52,4.62
2018-07-27,03:27:52,4.57
2018-07-27,04:27:52,4.11
2018-07-27,05:27:52,4.02
2018-07-27,06:27:52,4.13
2018-07-27,07:27:52,4.27
2018-07-27,08:27:52,4.35
2018-07-27,09:27:52,4.24
2018-07-27,10:27:52,4.40
2018-07-27,11:27:52,4.67
2018-07-27,12:27:52,5.31
2018-07-27,13:27:52,5.44
2018-07-27,14:27:52,5.51
2018-07-27,15:27:52,5.51
2018-07-27,16:27:52,5.53
2018-07-27,17:27:52,5.51
2018-07-27,18:27:52,5.82
2018-07-27,19:27:52,5.64
2018-07-27,20:27:52,4.81
2018-07-27,21:27:52,4.54
2018-07-27,22:27:52,5.23
2018-07-27,23:27:52,7.39
2018-07-28,00:27:52,6.68
2018-07-28,01:27:52,7.79
2018-07-28,02:27:52,8.38
2018-07-28,03:27:52,9.11
2018-07-28,04:27:52,10.90
2018-07-28,05:27:52,12.57
2018-07-28,06:27:52,12.79
2018-07-28,07:27:52,12.95
2018-07-28,08:27:52,13.11
2018-07-28,09:27:52,13.13
2018-07-28,10:27:52,13.13
2018-07-28,11:27:52,13.26
2018-07-28,12:27:52,13.19
2018-07-28,13:27:52,13.13
2018-07-28,14:27:52,13.23
2018-07-28,15:27:52,13.08
2018-07-28,16:27:52,12.30
2018-07-28,17:27:52,11.31
2018-07-28,18:27:52,10.70
2018-07-28,19:27:52,11.34
2018-07-28,20:27:52,12.06
2018-07-28,21:27:52,12.29
2018-07-28,22:27:52,11.96
2018-07-28,23:27:52,9.50
2018-07-29,00:27:52,8.66
2018-07-29,01:27:52,7.76
2018-07-29,02:27:52,5.94
2018-07-29,03:27:52,5.40
2018-07-29,04:27:52,5.95
2018-07-29,05:27:52,4.14
2018-07-29,06:27:52,3.85
2018-07-29,07:27:52,3.70
2018-07-29,08:27:52,3.95
2018-07-29,09:27:52,4.40
2018-07-29,10:27:52,4.64
2018-07-29,11:27:52,4.89
2018-07-29,12:27:52,4.80
2018-07-29,13:27:52,4.22
2018-07-29,14:27:52,4.19
2018-07-29,15:27:52,4.05
2018-07-29,16:27:52,3.78
2018-07-29,17:27:52,3.90
2018-07-29,18:27:52,3.92
2018-07-29,19:27:52,3.87
2018-07-29,20:27:52,3.73
2018-07-29,21:27:52,3.70
2018-07-29,22:27:52,3.61
2018-07-29,23:27:52,4.09
2018-07-30,00:27:52,4.30
2018-07-30,01:27:52,4.47
2018-07-30,02:27:52,4.62
2018-07-30,03:27:52,4.56
2018-07-30,04:27:52,4.61
2018-07-30,05:27:52,4.30
2018-07-30,06:27:52,3.55
2018-07-30,07:27:52,3.22
2018-07-30,08:27:52,4.10
2018-07-30,09:27:52,4.40
2018-07-30,10:27:52,4.58
2018-07-30,11:27:52,4.87
2018-07-30,12:27:52,5.36
2018-07-30,13:27:52,6.23
2018-07-30,14:27:52,6.94
2018-07-30,15:27:52,7.25
2018-07-30,16:27:52,6.29
2018-07-30,17:27:52,5.92
2018-07-30,18:27:52,5.59
2018-07-30,19:27:52,5.35
2018-07-30,20:27:52,5.41
2018-07-30,21:27:52,5.63
2018-07-30,22:27:52,5.54
2018-07-30,23:27:52,6.96
2018-07-31,00:27:52,7.41
2018-07-31,01:27:52,5.98
2018-07-31,02:27:52,5.08
2018-07-31,03:27:52,5.59
2018-07-31,04:27:52,4.62
2018-07-31,05:27:52,4.18
2018-07-31,06:27:52,4.22
2018-07-31,07:27:52,4.14
2018-07-31,08:27:52,4.48
2018-07-31,09:27:52,5.17
2018-07-31,10:27:52,5.47
2018-07-31,11:27:52,7.00
2018-07-31,12:27:52,8.90
2018-07-31,13:27:52,10.19
2018-07-31,14:27:52,11.89
2018-07-31,15:27:52,13.06
2018-07-31,16:27:52,12.47
2018-07-31,17:27:52,8.83
2018-07-31,18:27:52,8.44
2018-07-31,19:27:52,6.43
2018-07-31,20:27:52,5.10
2018-07-31,21:27:52,7.58
2018-07-31,22:27:52,12.86
2018-07-31,23:27:52,13.21
2018-08-01,00:27:52,12.73
2018-08-01,01:27:52,14.46
2018-08-01,02:27:52,14.98
2018-08-01,03:27:52,14.51
2018-08-01,04:27:52,10.61
2018-08-01,05:27:52,9.72
2018-08-01,06:27:52,9.69
2018-08-01,07:27:52,8.88
2018-08-01,08:27:52,6.67
2018-08-01,09:27:52,6.75
2018-08-01,10:27:52,7.23
2018-08-01,11:27:52,6.93
2018-08-01,12:27:52,7.77
2018-08-01,13:27:52,9.44
2018-08-01,14:27:52,8.78
2018-08-01,15:27:52,7.07
2018-08-01,16:27:52,7.53
2018-08-01,17:27:52,7.25
2018-08-01,18:27:52,7.35
2018-08-01,19:27:52,8.99
2018-08-01,20:27:52,8.29
2018-08-01,21:27:52,8.84
2018-08-01,22:27:52,8.76
2018-08-01,23:27:52,9.72
2018-08-02,00:27:52,10.32
2018-08-02,01:27:52,10.26
2018-08-02,02:27:52,9.66
2018-08-02,03:27:52,8.11
2018-08-02,04:27:52,6.35
2018-08-02,05:27:52,5.92
2018-08-02,06:27:52,6.21
2018-08-02,07:27:52,5.70
2018-08-02,08:27:52,5.22
2018-08-02,09:27:52,5.04
2018-08-02,10:27:52,5.53
2018-08-02,11:27:52,6.55
2018-08-02,12:27:52,6.69
2018-08-02,13:27:52,7.61
2018-08-02,14:27:52,8.49
2018-08-02,15:27:52,6.70
2018-08-02,16:27:52,5.25
2018-08-02,17:27:52,5.13
2018-08-02,18:27:52,4.47
2018-08-02,19:27:52,4.39
2018-08-02,20:27:52,4.11
2018-08-02,21:27:52,4.06
2018-08-02,22:27:52,3.75
2018-08-02,23:27:52,3.76
2018-08-03,00:27:52,3.79
2018-08-03,01:27:52,4.40
2018-08-03,02:27:52,4.15
2018-08-03,03:27:52,3.97
2018-08-03,04:27:52,3.75
2018-08-03,05:27:52,3.33
2018-08-03,06:27:52,3.13
2018-08-03,07:27:52,3.17
2018-08-03,08:27:52,3.25
2018-08-03,09:27:52,3.49
2018-08-03,10:27:52,3.73
2018-08-03,11:27:52,3.70
2018-08-03,12:27:52,3.99
2018-08-03,13:27:52,4.20
2018-08-03,14:27:52,6.18
2018-08-03,15:27:52,8.37
2018-08-03,16:27:52,12.49
2018-08-03,17:27:52,14.30
2018-08-03,18:27:52,15.14
2018-08-03,19:27:52,15.52
2018-08-03,20:27:52,15.70
2018-08-03,21:27:52,15.74
2018-08-03,22:27:52,15.69
2018-08-03,23:27:52,15.36
2018-08-04,00:27:52,15.18
2018-08-04,01:27:52,15.33
2018-08-04,02:27:52,15.36
2018-08-04,03:27:52,15.15
2018-08-04,04:27:52,15.39
2018-08-04,05:27:52,15.21
2018-08-04,06:27:52,15.41
2018-08-04,07:27:52,15.38
2018-08-04,08:27:52,14.63
2018-08-04,09:27:52,14.55
2018-08-04,10:27:52,14.86
2018-08-04,11:27:52,14.60
2018-08-04,12:27:52,14.42
2018-08-04,13:27:52,15.07
2018-08-04,14:27:52,15.23
2018-08-04,15:27:52,15.15
2018-08-04,16:27:52,15.25
2018-08-04,17:27:52,11.59
2018-08-04,18:27:52,9.97
2018-08-04,19:27:52,8.85
2018-08-04,20:27:52,8.50
2018-08-04,21:27:52,8.05
2018-08-04,22:27:52,8.65
2018-08-04,23:27:52,8.72
2018-08-05,00:27:52,8.19
2018-08-05,01:27:52,8.15
2018-08-05,02:27:52,7.96
2018-08-05,03:27:52,6.39
2018-08-05,04:27:52,5.43
2018-08-05,05:27:52,5.06
2018-08-05,06:27:52,4.92
2018-08-05,07:27:52,4.46
2018-08-05,08:27:52,4.29
2018-08-05,09:27:52,4.15
2018-08-05,10:27:52,3.75
2018-08-05,11:27:52,3.64
2018-08-05,12:27:52,3.52
2018-08-05,13:27:52,3.31
2018-08-05,14:27:52,3.52
2018-08-05,15:27:52,4.03
2018-08-05,16:27:52,4.17
2018-08-05,17:27:52,4.63
2018-08-05,18:27:52,4.93
2018-08-05,19:27:52,5.02
2018-08-05,20:27:52,4.54
2018-08-05,21:27:52,3.82
2018-08-05,22:27:52,3.56
2018-08-05,23:27:52,3.38
2018-08-06,00:27:52,3.43
2018-08-06,01:27:52,3.22
2018-08-06,02:27:52,3.51
2018-08-06,03:27:52,3.74
2018-08-06,04:27:52,3.82
2018-08-06,05:27:52,4.07
2018-08-06,06:27:52,4.76
2018-08-06,07:27:52,5.30
2018-08-06,08:27:52,5.65
2018-08-06,09:27:52,5.61
2018-08-06,10:27:52,5.72
2018-08-06,11:27:52,5.43
2018-08-06,12:27:52,5.11
2018-08-06,13:27:52,4.73
2018-08-06,14:27:52,4.51
2018-08-06,15:27:52,4.58
2018-08-06,16:27:52,5.40
2018-08-06,17:27:52,5.72
2018-08-06,18:27:52,5.43
2018-08-06,19:27:52,4.49
2018-08-06,20:27:52,3.77
2018-08-06,21:27:52,3.65
2018-08-06,22:27:52,3.26
2018-08-06,23:27:52,3.01
2018-08-07,00:27:52,3.06
2018-08-07,01:27:52,2.98
2018-08-07,02:27:52,2.77
2018-08-07,03:27:52,2.72
2018-08-07,04:27:52,2.74
2018-08-07,05:27:52,2.91
2018-08-07,06:27:52,3.14
2018-08-07,07:27:52,3.81
2018-08-07,08:27:52,4.18
2018-08-07,09:27:52,3.69
2018-08-07,10:27:52,3.66
2018-08-07,11:27:52,4.25
2018-08-07,12:27:52,4.20
2018-08-07,13:27:52,4.44
2018-08-07,14:27:52,5.24
2018-08-07,15:27:52,5.49
2018-08-07,16:27:52,6.20
2018-08-07,17:27:52,5.71
2018-08-07,18:27:52,6.32
2018-08-07,19:27:52,5.93
2018-08-07,20:27:52,5.43
2018-08-07,21:27:52,4.72
2018-08-07,22:27:52,4.69
2018-08-07,23:27:52,4.57
2018-08-08,00:27:52,4.58
2018-08-08,01:27:52,4.71
2018-08-08,02:27:52,4.80
2018-08-08,03:27:52,4.98
2018-08-08,04:27:52,5.69
2018-08-08,05:27:52,6.14
2018-08-08,06:27:52,7.06
2018-08-08,07:27:52,7.13
2018-08-08,08:27:52,7.53
2018-08-08,09:27:52,7.10
2018-08-08,10:27:52,6.79
2018-08-08,11:27:52,6.52
2018-08-08,12:27:52,6.22
2018-08-08,13:27:52,5.95
2018-08-08,14:27:52,5.73
2018-08-08,15:27:52,5.82
2018-08-08,16:27:52,5.60
2018-08-08,17:27:52,5.45
2018-08-08,18:27:52,5.56
2018-08-08,19:27:52,5.90
2018-08-08,20:27:52,5.93
2018-08-08,21:27:52,6.12
2018-08-08,22:27:52,6.06
2018-08-08,23:27:52,6.16
2018-08-09,00:27:52,5.84
2018-08-09,01:27:52,4.83
2018-08-09,02:27:52,4.84
2018-08-09,03:27:52,6.37
2018-08-09,04:27:52,7.60
2018-08-09,05:27:52,7.91
2018-08-09,06:27:52,8.13
2018-08-09,07:27:52,8.48
2018-08-09,08:27:52,11.46
2018-08-09,09:27:52,12.86
2018-08-09,10:27:52,13.95
2018-08-09,11:27:52,14.60
2018-08-09,12:27:52,14.86
2018-08-09,13:27:52,15.09
2018-08-09,14:27:52,14.35
2018-08-09,15:27:52,14.65
2018-08-09,16:27:52,14.55
2018-08-09,17:27:52,13.90
2018-08-09,18:27:52,8.56
2018-08-09,19:27:52,5.56
2018-08-09,20:27:52,5.36
2018-08-09,21:27:52,5.28
2018-08-09,22:27:52,4.37
2018-08-09,23:27:52,3.72
2018-08-10,00:27:52,3.35
2018-08-10,01:27:52,3.38
2018-08-10,02:27:52,3.36
2018-08-10,03:27:52,3.25
2018-08-10,04:27:52,3.55
2018-08-10,05:27:52,3.66
2018-08-10,06:27:52,3.93
2018-08-10,07:27:52,4.45
2018-08-10,08:27:52,5.38
2018-08-10,09:27:52,6.11
2018-08-10,10:27:52,4.84
2018-08-10,11:27:52,4.44
2018-08-10,12:27:52,4.71
2018-08-10,13:27:52,4.34
2018-08-10,14:27:52,4.21
2018-08-10,15:27:52,4.77
2018-08-10,16:27:52,4.61
2018-08-10,17:27:52,4.15
2018-08-10,18:27:52,3.72
2018-08-10,19:27:52,3.76
2018-08-10,20:27:52,4.14
2018-08-10,21:27:52,4.08
2018-08-10,22:27:52,3.90
2018-08-10,23:27:52,3.34
2018-08-11,00:27:52,2.98
2018-08-11,01:27:52,2.59
2018-08-11,02:27:52,2.42
2018-08-11,03:27:52,2.32
2018-08-11,04:27:52,2.27
2018-08-11,05:27:52,2.38
2018-08-11,06:27:52,2.76
2018-08-11,07:27:52,2.66
2018-08-11,08:27:52,2.85
2018-08-11,09:27:52,2.80
2018-08-11,10:27:52,3.76
2018-08-11,11:27:52,3.87
2018-08-11,12:27:52,4.54
2018-08-11,13:27:52,5.28
2018-08-11,14:27:52,5.82
2018-08-11,15:27:52,6.73
2018-08-11,16:27:52,7.31
2018-08-11,17:27:52,6.01
2018-08-11,18:27:52,7.67
2018-08-11,19:27:52,7.82
2018-08-11,20:27:52,7.39
2018-08-11,21:27:52,5.76
2018-08-11,22:27:52,5.08
2018-08-11,23:27:52,6.95
2018-08-12,00:27:52,6.67
2018-08-12,01:27:52,6.33
2018-08-12,02:27:52,6.23
2018-08-12,03:27:52,7.02
2018-08-12,04:27:52,8.12
2018-08-12,05:27:52,11.56
2018-08-12,06:27:52,13.05
2018-08-12,07:27:52,14.10
2018-08-12,08:27:52,14.91
2018-08-12,09:27:52,15.25
2018-08-12,10:27:52,15.49
2018-08-12,11:27:52,15.62
2018-08-12,12:27:52,14.79
2018-08-12,13:27:52,13.54
2018-08-12,14:27:52,4.83
2018-08-12,15:27:52,5.11
2018-08-12,16:27:52,5.13
2018-08-12,17:27:52,4.52
2018-08-12,18:27:52,5.02
2018-08-12,19:27:52,8.87
2018-08-12,20:27:52,13.82
2018-08-12,21:27:52,14.34
2018-08-12,22:27:52,13.38
2018-08-12,23:27:52,13.44
2018-08-13,00:27:52,13.07
2018-08-13,01:27:52,11.49
2018-08-13,02:27:52,11.00
2018-08-13,03:27:52,9.86
2018-08-13,04:27:52,9.48
2018-08-13,05:27:52,8.03
2018-08-13,06:27:52,8.30
2018-08-13,07:27:52,9.13
2018-08-13,08:27:52,9.78
2018-08-13,09:27:52,11.52
2018-08-13,10:27:52,13.02
2018-08-13,11:27:52,14.26
2018-08-13,12:27:52,14.79
2018-08-13,13:27:52,12.77
2018-08-13,14:27:52,7.24
2018-08-13,15:27:52,7.12
2018-08-13,16:27:52,6.09
2018-08-13,17:27:52,5.58
2018-08-13,18:27:52,5.00
2018-08-13,19:27:52,5.23
2018-08-13,20:27:52,5.79
2018-08-13,21:27:52,5.95
2018-08-13,22:27:52,5.88
2018-08-13,23:27:52,6.20
2018-08-14,00:27:52,6.63
2018-08-14,01:27:52,6.65
2018-08-14,02:27:52,7.16
2018-08-14,03:27:52,10.38
2018-08-14,04:27:52,11.37
2018-08-14,05:27:52,7.60
2018-08-14,06:27:52,6.35
2018-08-14,07:27:52,7.01
2018-08-14,08:27:52,7.28
2018-08-14,09:27:52,5.28
2018-08-14,10:27:52,6.83
2018-08-14,11:27:52,11.04
2018-08-14,12:27:52,13.80
2018-08-14,13:27:52,13.87
2018-08-14,14:27:52,13.75
2018-08-14,15:27:52,10.64
2018-08-14,16:27:52,11.59
2018-08-14,17:27:52,7.99
2018-08-14,18:27:52,6.04
2018-08-14,19:27:52,6.03
2018-08-14,20:27:52,5.50
2018-08-14,21:27:52,5.97
2018-08-14,22:27:52,7.53
2018-08-14,23:27:52,9.98
2018-08-15,00:27:52,11.59
2018-08-15,01:27:52,12.13
2018-08-15,02:27:52,10.83
2018-08-15,03:27:52,9.85
2018-08-15,04:27:52,9.18
2018-08-15,05:27:52,9.14
2018-08-15,06:27:52,8.33
2018-08-15,07:27:52,6.98
2018-08-15,08:27:52,7.00
2018-08-15,09:27:52,7.27
2018-08-15,10:27:52,7.84
2018-08-15,11:27:52,9.52
2018-08-15,12:27:52,12.01
2018-08-15,13:27:52,11.76
2018-08-15,14:27:52,11.51
2018-08-15,15:27:52,10.00
2018-08-15,16:27:52,9.24
2018-08-15,17:27:52,7.43
2018-08-15,18:27:52,5.82
2018-08-15,19:27:52,5.22
2018-08-15,20:27:52,5.24
2018-08-15,21:27:52,4.66
2018-08-15,22:27:52,5.73
2018-08-15,23:27:52,6.40
2018-08-16,00:27:52,7.90
2018-08-16,01:27:52,8.89
2018-08-16,02:27:52,8.94
2018-08-16,03:27:52,9.03
2018-08-16,04:27:52,9.38
2018-08-16,05:27:52,9.39
2018-08-16,06:27:52,8.72
2018-08-16,07:27:52,7.59
2018-08-16,08:27:52,6.88
2018-08-16,09:27:52,9.35
2018-08-16,10:27:52,11.36
2018-08-16,11:27:52,12.19
2018-08-16,12:27:52,12.72
2018-08-16,13:27:52,13.61
2018-08-16,14:27:52,13.97
2018-08-16,15:27:52,14.02
2018-08-16,16:27:52,14.12
2018-08-16,17:27:52,13.55
2018-08-16,18:27:52,12.46
2018-08-16,19:27:52,9.38
2018-08-16,20:27:52,10.32
2018-08-16,21:27:52,12.19
2018-08-16,22:27:52,12.92
2018-08-16,23:27:52,14.95
2018-08-17,00:27:52,15.25
2018-08-17,01:27:52,15.32
2018-08-17,02:27:52,15.34
2018-08-17,03:27:52,15.39
2018-08-17,04:27:52,15.34
2018-08-17,05:27:52,15.36
2018-08-17,06:27:52,15.35
2018-08-17,07:27:52,15.35
2018-08-17,08:27:52,15.32
2018-08-17,09:27:52,15.28
2018-08-17,10:27:52,15.28
2018-08-17,11:27:52,15.25
2018-08-17,12:27:52,15.26
2018-08-17,13:27:52,15.26
2018-08-17,14:27:52,15.28
2018-08-17,15:27:52,15.27
2018-08-17,16:27:52,15.28
2018-08-17,17:27:52,15.32
2018-08-17,18:27:52,15.29
2018-08-17,19:27:52,15.32
2018-08-17,20:27:52,15.32
2018-08-17,21:27:52,15.32
2018-08-17,22:27:52,15.34
2018-08-17,23:27:52,15.20
2018-08-18,00:27:52,15.29
2018-08-18,01:27:52,15.34
2018-08-18,02:27:52,15.11
2018-08-18,03:27:52,13.91
2018-08-18,04:27:52,11.67
2018-08-18,05:27:52,9.53
2018-08-18,06:27:52,9.67
2018-08-18,07:27:52,11.84
2018-08-18,08:27:52,11.14
2018-08-18,09:27:52,11.66
2018-08-18,10:27:52,8.39
2018-08-18,11:27:52,7.65
2018-08-18,12:27:52,6.62
2018-08-18,13:27:52,6.22
2018-08-18,14:27:52,4.90
2018-08-18,15:27:52,4.81
2018-08-18,16:27:52,4.36
2018-08-18,17:27:52,3.70
2018-08-18,18:27:52,3.27
2018-08-18,19:27:52,2.81
2018-08-18,20:27:52,2.71
2018-08-18,21:27:52,2.54
2018-08-18,22:27:52,2.74
2018-08-18,23:27:52,3.12
2018-08-19,00:27:52,3.45
2018-08-19,01:27:52,4.11
2018-08-19,02:27:52,10.04
2018-08-19,03:27:52,13.94
2018-08-19,04:27:52,14.09
2018-08-19,05:27:52,14.29
2018-08-19,06:27:52,14.17
2018-08-19,07:27:52,12.72
2018-08-19,08:27:52,12.25
2018-08-19,09:27:52,12.47
2018-08-19,10:27:52,13.36
2018-08-19,11:27:52,13.74
2018-08-19,12:27:52,13.96
2018-08-19,13:27:52,14.49
2018-08-19,14:27:52,14.69
2018-08-19,15:27:52,14.79
2018-08-19,16:27:52,14.26
2018-08-19,17:27:52,14.13
2018-08-19,18:27:52,14.55
2018-08-19,19:27:52,13.92
2018-08-19,20:27:52,13.22
2018-08-19,21:27:52,11.89
2018-08-19,22:27:52,10.59
2018-08-19,23:27:52,11.27
2018-08-20,00:27:52,14.48
2018-08-20,01:27:52,15.58
2018-08-20,02:27:52,15.86
2018-08-20,03:27:52,15.90
2018-08-20,04:27:52,15.75
2018-08-20,05:27:52,15.56
2018-08-20,06:27:52,15.46
2018-08-20,07:27:52,15.45
2018-08-20,08:27:52,15.43
2018-08-20,09:27:52,15.43
2018-08-20,10:27:52,15.44
2018-08-20,11:27:52,15.46
2018-08-20,12:27:52,15.35
2018-08-20,13:27:52,13.70
2018-08-20,14:27:52,13.07
2018-08-20,15:27:52,12.90
2018-08-20,16:27:52,11.50
2018-08-20,17:27:52,11.53
2018-08-20,18:27:52,10.64
2018-08-20,19:27:52,10.83
2018-08-20,20:27:52,10.91
2018-08-20,21:27:52,9.99
2018-08-20,22:27:52,9.13
2018-08-20,23:27:52,8.58
2018-08-21,00:27:52,8.44
2018-08-21,01:27:52,8.42
2018-08-21,02:27:52,8.49
2018-08-21,03:27:52,9.23
2018-08-21,04:27:52,9.39
2018-08-21,05:27:52,9.40
2018-08-21,06:27:52,7.68
2018-08-21,07:27:52,7.13
2018-08-21,08:27:52,6.60
2018-08-21,09:27:52,6.13
2018-08-21,10:27:52,6.14
2018-08-21,11:27:52,6.53
2018-08-21,12:27:52,6.44
