

      Hugrun h.f.					06/12 2000


      Data recordings from MS-110SH no. 008969



      Measuring site   :  Stock Cove Sept Nov 2000




	  455.	  +12.10	10:00'00	30/09	2000
	  456.	  +12.05	11:00'00	30/09	2000
	  457.	  +12.10	12:00'00	30/09	2000
	  458.	  +12.15	13:00'00	30/09	2000
	  459.	  +12.10	14:00'00	30/09	2000
	  460.	  +12.20	15:00'00	30/09	2000
	  461.	  +12.25	16:00'00	30/09	2000
	  462.	  +12.20	17:00'00	30/09	2000
	  463.	  +12.20	18:00'00	30/09	2000
	  464.	  +12.15	19:00'00	30/09	2000
	  465.	  +12.10	20:00'00	30/09	2000
	  466.	  +12.15	21:00'00	30/09	2000
	  467.	  +12.05	22:00'00	30/09	2000
	  468.	  +12.05	23:00'00	30/09	2000
	  469.	  +12.05	00:00'00	01/10	2000
	  470.	  +12.00	01:00'00	01/10	2000
	  471.	  +12.05	02:00'00	01/10	2000
	  472.	  +11.95	03:00'00	01/10	2000
	  473.	  +11.95	04:00'00	01/10	2000
	  474.	  +12.00	05:00'00	01/10	2000
	  475.	  +11.90	06:00'00	01/10	2000
	  476.	  +11.95	07:00'00	01/10	2000
	  477.	  +11.95	08:00'00	01/10	2000
	  478.	  +11.95	09:00'00	01/10	2000
	  479.	  +12.00	10:00'00	01/10	2000
	  480.	  +11.95	11:00'00	01/10	2000
	  481.	  +12.00	12:00'00	01/10	2000
	  482.	  +11.95	13:00'00	01/10	2000
	  483.	  +11.95	14:00'00	01/10	2000
	  484.	  +12.00	15:00'00	01/10	2000
	  485.	  +11.95	16:00'00	01/10	2000
	  486.	  +11.95	17:00'00	01/10	2000
	  487.	  +12.00	18:00'00	01/10	2000
	  488.	  +12.00	19:00'00	01/10	2000
	  489.	  +12.00	20:00'00	01/10	2000
	  490.	  +12.05	21:00'00	01/10	2000
	  491.	  +12.00	22:00'00	01/10	2000
	  492.	  +12.00	23:00'00	01/10	2000
	  493.	  +12.00	00:00'00	02/10	2000
	  494.	  +12.00	01:00'00	02/10	2000
	  495.	  +11.90	02:00'00	02/10	2000
	  496.	  +11.95	03:00'00	02/10	2000
	  497.	  +11.90	04:00'00	02/10	2000
	  498.	  +11.95	05:00'00	02/10	2000
	  499.	  +11.90	06:00'00	02/10	2000
	  500.	  +11.95	07:00'00	02/10	2000
	  501.	  +11.95	08:00'00	02/10	2000
	  502.	  +11.95	09:00'00	02/10	2000
	  503.	  +11.95	10:00'00	02/10	2000
	  504.	  +11.95	11:00'00	02/10	2000
	  505.	  +11.90	12:00'00	02/10	2000
	  506.	  +11.90	13:00'00	02/10	2000
	  507.	  +11.85	14:00'00	02/10	2000
	  508.	  +12.00	15:00'00	02/10	2000
	  509.	  +12.00	16:00'00	02/10	2000
	  510.	  +12.00	17:00'00	02/10	2000
	  511.	  +12.00	18:00'00	02/10	2000
	  512.	  +12.05	19:00'00	02/10	2000
	  513.	  +11.85	20:00'00	02/10	2000
	  514.	  +11.90	21:00'00	02/10	2000
	  515.	  +11.85	22:00'00	02/10	2000
	  516.	  +11.80	23:00'00	02/10	2000
	  517.	  +11.85	00:00'00	03/10	2000
	  518.	  +11.90	01:00'00	03/10	2000
	  519.	  +11.90	02:00'00	03/10	2000
	  520.	  +11.80	03:00'00	03/10	2000
	  521.	  +11.90	04:00'00	03/10	2000
	  522.	  +11.85	05:00'00	03/10	2000
	  523.	  +11.90	06:00'00	03/10	2000
	  524.	  +11.85	07:00'00	03/10	2000
	  525.	  +11.90	08:00'00	03/10	2000
	  526.	  +11.90	09:00'00	03/10	2000
	  527.	  +11.90	10:00'00	03/10	2000
	  528.	  +11.90	11:00'00	03/10	2000
	  529.	  +11.90	12:00'00	03/10	2000
	  530.	  +11.90	13:00'00	03/10	2000
	  531.	  +11.95	14:00'00	03/10	2000
	  532.	  +11.95	15:00'00	03/10	2000
	  533.	  +11.95	16:00'00	03/10	2000
	  534.	  +11.95	17:00'00	03/10	2000
	  535.	  +12.00	18:00'00	03/10	2000
	  536.	  +12.00	19:00'00	03/10	2000
	  537.	  +12.00	20:00'00	03/10	2000
	  538.	  +11.95	21:00'00	03/10	2000
	  539.	  +12.00	22:00'00	03/10	2000
	  540.	  +12.00	23:00'00	03/10	2000
	  541.	  +11.95	00:00'00	04/10	2000
	  542.	  +11.95	01:00'00	04/10	2000
	  543.	  +11.95	02:00'00	04/10	2000
	  544.	  +11.95	03:00'00	04/10	2000
	  545.	  +11.95	04:00'00	04/10	2000
	  546.	  +11.95	05:00'00	04/10	2000
	  547.	  +12.05	06:00'00	04/10	2000
	  548.	  +12.15	07:00'00	04/10	2000
	  549.	  +12.15	08:00'00	04/10	2000
	  550.	  +12.10	09:00'00	04/10	2000
	  551.	  +12.15	10:00'00	04/10	2000
	  552.	  +12.20	11:00'00	04/10	2000
	  553.	  +12.15	12:00'00	04/10	2000
	  554.	  +12.10	13:00'00	04/10	2000
	  555.	  +12.15	14:00'00	04/10	2000
	  556.	  +12.15	15:00'00	04/10	2000
	  557.	  +12.15	16:00'00	04/10	2000
	  558.	  +12.15	17:00'00	04/10	2000
	  559.	  +12.15	18:00'00	04/10	2000
	  560.	  +12.15	19:00'00	04/10	2000
	  561.	  +12.10	20:00'00	04/10	2000
	  562.	  +12.10	21:00'00	04/10	2000
	  563.	  +12.10	22:00'00	04/10	2000
	  564.	  +12.15	23:00'00	04/10	2000
	  565.	  +12.10	00:00'00	05/10	2000
	  566.	  +12.15	01:00'00	05/10	2000
	  567.	  +12.10	02:00'00	05/10	2000
	  568.	  +12.15	03:00'00	05/10	2000
	  569.	  +12.10	04:00'00	05/10	2000
	  570.	  +12.05	05:00'00	05/10	2000
	  571.	  +12.05	06:00'00	05/10	2000
	  572.	  +12.10	07:00'00	05/10	2000
