* ID=Minilog-II-T
* Serial Number=354547
* Study ID=Comfort Cove 2018
* Start Time=2018-05-21 18:39:38
* Finish Time=2018-11-28 15:39:38
* Sample Period=01:00:00
* Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C)
2018-06-23,19:39:38,9.33
2018-06-23,20:39:38,8.96
2018-06-23,21:39:38,9.43
2018-06-23,22:39:38,9.23
2018-06-23,23:39:38,9.05
2018-06-24,00:39:38,9.20
2018-06-24,01:39:38,9.34
2018-06-24,02:39:38,7.99
2018-06-24,03:39:38,6.93
2018-06-24,04:39:38,7.46
2018-06-24,05:39:38,7.52
2018-06-24,06:39:38,6.71
2018-06-24,07:39:38,7.55
2018-06-24,08:39:38,6.53
2018-06-24,09:39:38,8.27
2018-06-24,10:39:38,8.98
2018-06-24,11:39:38,9.10
2018-06-24,12:39:38,8.74
2018-06-24,13:39:38,9.01
2018-06-24,14:39:38,9.11
2018-06-24,15:39:38,9.16
2018-06-24,16:39:38,6.83
2018-06-24,17:39:38,4.55
2018-06-24,18:39:38,3.43
2018-06-24,19:39:38,1.58
2018-06-24,20:39:38,2.71
2018-06-24,21:39:38,2.32
2018-06-24,22:39:38,2.19
2018-06-24,23:39:38,2.30
2018-06-25,00:39:38,2.14
2018-06-25,01:39:38,1.91
2018-06-25,02:39:38,1.79
2018-06-25,03:39:38,1.71
2018-06-25,04:39:38,1.67
2018-06-25,05:39:38,1.76
2018-06-25,06:39:38,1.32
2018-06-25,07:39:38,1.39
2018-06-25,08:39:38,1.43
2018-06-25,09:39:38,1.47
2018-06-25,10:39:38,1.54
2018-06-25,11:39:38,1.58
2018-06-25,12:39:38,1.58
2018-06-25,13:39:38,1.72
2018-06-25,14:39:38,2.27
2018-06-25,15:39:38,2.82
2018-06-25,16:39:38,3.03
2018-06-25,17:39:38,2.36
2018-06-25,18:39:38,1.93
2018-06-25,19:39:38,1.86
2018-06-25,20:39:38,1.91
2018-06-25,21:39:38,2.06
2018-06-25,22:39:38,1.92
2018-06-25,23:39:38,2.36
2018-06-26,00:39:38,2.38
2018-06-26,01:39:38,2.43
2018-06-26,02:39:38,2.49
2018-06-26,03:39:38,2.80
2018-06-26,04:39:38,3.05
2018-06-26,05:39:38,2.75
2018-06-26,06:39:38,2.85
2018-06-26,07:39:38,2.86
2018-06-26,08:39:38,2.93
2018-06-26,09:39:38,3.00
2018-06-26,10:39:38,2.76
2018-06-26,11:39:38,1.71
2018-06-26,12:39:38,1.66
2018-06-26,13:39:38,3.05
2018-06-26,14:39:38,1.91
2018-06-26,15:39:38,2.64
2018-06-26,16:39:38,3.48
2018-06-26,17:39:38,3.38
2018-06-26,18:39:38,1.77
2018-06-26,19:39:38,1.67
2018-06-26,20:39:38,1.52
2018-06-26,21:39:38,1.44
2018-06-26,22:39:38,1.45
2018-06-26,23:39:38,2.37
2018-06-27,00:39:38,2.94
2018-06-27,01:39:38,3.04
2018-06-27,02:39:38,2.68
2018-06-27,03:39:38,2.91
2018-06-27,04:39:38,2.84
2018-06-27,05:39:38,2.64
2018-06-27,06:39:38,2.68
2018-06-27,07:39:38,2.52
2018-06-27,08:39:38,2.60
2018-06-27,09:39:38,2.71
2018-06-27,10:39:38,2.51
2018-06-27,11:39:38,2.54
2018-06-27,12:39:38,2.52
2018-06-27,13:39:38,2.61
2018-06-27,14:39:38,2.80
2018-06-27,15:39:38,3.36
2018-06-27,16:39:38,4.53
2018-06-27,17:39:38,3.91
2018-06-27,18:39:38,4.08
2018-06-27,19:39:38,4.61
2018-06-27,20:39:38,4.84
2018-06-27,21:39:38,5.28
2018-06-27,22:39:38,5.08
2018-06-27,23:39:38,5.94
2018-06-28,00:39:38,5.45
2018-06-28,01:39:38,5.73
2018-06-28,02:39:38,6.77
2018-06-28,03:39:38,6.84
2018-06-28,04:39:38,6.54
2018-06-28,05:39:38,6.12
2018-06-28,06:39:38,4.61
2018-06-28,07:39:38,5.06
2018-06-28,08:39:38,5.30
2018-06-28,09:39:38,5.26
2018-06-28,10:39:38,5.52
2018-06-28,11:39:38,5.53
2018-06-28,12:39:38,5.52
2018-06-28,13:39:38,5.48
2018-06-28,14:39:38,5.34
2018-06-28,15:39:38,5.57
2018-06-28,16:39:38,5.54
2018-06-28,17:39:38,5.69
2018-06-28,18:39:38,5.64
2018-06-28,19:39:38,5.80
2018-06-28,20:39:38,6.17
2018-06-28,21:39:38,6.61
2018-06-28,22:39:38,6.89
2018-06-28,23:39:38,5.98
2018-06-29,00:39:38,6.29
2018-06-29,01:39:38,6.38
2018-06-29,02:39:38,6.89
2018-06-29,03:39:38,7.36
2018-06-29,04:39:38,7.79
2018-06-29,05:39:38,7.86
2018-06-29,06:39:38,7.28
2018-06-29,07:39:38,6.26
2018-06-29,08:39:38,6.33
2018-06-29,09:39:38,6.56
2018-06-29,10:39:38,7.65
2018-06-29,11:39:38,7.82
2018-06-29,12:39:38,7.94
2018-06-29,13:39:38,8.00
2018-06-29,14:39:38,8.15
2018-06-29,15:39:38,7.68
2018-06-29,16:39:38,7.79
2018-06-29,17:39:38,7.96
2018-06-29,18:39:38,8.01
2018-06-29,19:39:38,7.50
2018-06-29,20:39:38,8.56
2018-06-29,21:39:38,8.62
2018-06-29,22:39:38,8.87
2018-06-29,23:39:38,8.93
2018-06-30,00:39:38,8.79
2018-06-30,01:39:38,8.94
2018-06-30,02:39:38,8.95
2018-06-30,03:39:38,8.96
2018-06-30,04:39:38,8.96
2018-06-30,05:39:38,8.94
2018-06-30,06:39:38,8.95
2018-06-30,07:39:38,7.99
2018-06-30,08:39:38,8.42
2018-06-30,09:39:38,8.61
2018-06-30,10:39:38,8.86
2018-06-30,11:39:38,8.83
2018-06-30,12:39:38,8.79
2018-06-30,13:39:38,8.92
2018-06-30,14:39:38,8.98
2018-06-30,15:39:38,8.99
2018-06-30,16:39:38,8.92
2018-06-30,17:39:38,9.00
2018-06-30,18:39:38,9.05
2018-06-30,19:39:38,9.05
2018-06-30,20:39:38,9.22
2018-06-30,21:39:38,9.25
2018-06-30,22:39:38,9.05
2018-06-30,23:39:38,10.20
2018-07-01,00:39:38,10.26
2018-07-01,01:39:38,10.26
2018-07-01,02:39:38,10.13
2018-07-01,03:39:38,9.72
2018-07-01,04:39:38,6.63
2018-07-01,05:39:38,6.80
2018-07-01,06:39:38,3.10
2018-07-01,07:39:38,2.49
2018-07-01,08:39:38,3.45
2018-07-01,09:39:38,4.42
2018-07-01,10:39:38,5.29
2018-07-01,11:39:38,5.76
2018-07-01,12:39:38,5.83
2018-07-01,13:39:38,5.99
2018-07-01,14:39:38,6.82
2018-07-01,15:39:38,6.78
2018-07-01,16:39:38,6.61
2018-07-01,17:39:38,5.89
2018-07-01,18:39:38,6.33
2018-07-01,19:39:38,5.50
2018-07-01,20:39:38,6.06
2018-07-01,21:39:38,5.69
2018-07-01,22:39:38,5.40
2018-07-01,23:39:38,3.96
2018-07-02,00:39:38,4.03
2018-07-02,01:39:38,5.00
2018-07-02,02:39:38,6.87
2018-07-02,03:39:38,6.95
2018-07-02,04:39:38,6.96
2018-07-02,05:39:38,7.22
2018-07-02,06:39:38,7.45
2018-07-02,07:39:38,6.98
2018-07-02,08:39:38,6.74
2018-07-02,09:39:38,4.83
2018-07-02,10:39:38,4.44
2018-07-02,11:39:38,4.77
2018-07-02,12:39:38,4.83
2018-07-02,13:39:38,4.82
2018-07-02,14:39:38,5.07
2018-07-02,15:39:38,5.05
2018-07-02,16:39:38,5.06
2018-07-02,17:39:38,5.66
2018-07-02,18:39:38,5.56
2018-07-02,19:39:38,5.52
2018-07-02,20:39:38,5.30
2018-07-02,21:39:38,4.40
2018-07-02,22:39:38,4.54
2018-07-02,23:39:38,4.33
2018-07-03,00:39:38,4.78
2018-07-03,01:39:38,4.48
2018-07-03,02:39:38,4.27
2018-07-03,03:39:38,4.10
2018-07-03,04:39:38,4.43
2018-07-03,05:39:38,4.89
2018-07-03,06:39:38,4.91
2018-07-03,07:39:38,4.79
2018-07-03,08:39:38,4.85
2018-07-03,09:39:38,6.02
2018-07-03,10:39:38,6.06
2018-07-03,11:39:38,5.31
2018-07-03,12:39:38,5.26
2018-07-03,13:39:38,5.66
2018-07-03,14:39:38,6.02
2018-07-03,15:39:38,6.19
2018-07-03,16:39:38,6.34
2018-07-03,17:39:38,6.79
2018-07-03,18:39:38,6.11
2018-07-03,19:39:38,7.47
2018-07-03,20:39:38,8.53
2018-07-03,21:39:38,8.18
2018-07-03,22:39:38,5.59
2018-07-03,23:39:38,5.26
2018-07-04,00:39:38,8.05
2018-07-04,01:39:38,6.12
2018-07-04,02:39:38,5.56
2018-07-04,03:39:38,5.42
2018-07-04,04:39:38,7.97
2018-07-04,05:39:38,9.57
2018-07-04,06:39:38,9.63
2018-07-04,07:39:38,9.95
2018-07-04,08:39:38,8.82
2018-07-04,09:39:38,9.11
2018-07-04,10:39:38,9.10
2018-07-04,11:39:38,10.06
2018-07-04,12:39:38,8.95
2018-07-04,13:39:38,7.70
2018-07-04,14:39:38,6.32
2018-07-04,15:39:38,6.67
2018-07-04,16:39:38,5.81
2018-07-04,17:39:38,8.98
2018-07-04,18:39:38,8.74
2018-07-04,19:39:38,6.72
2018-07-04,20:39:38,6.17
2018-07-04,21:39:38,5.44
2018-07-04,22:39:38,5.30
2018-07-04,23:39:38,4.99
2018-07-05,00:39:38,4.22
2018-07-05,01:39:38,3.21
2018-07-05,02:39:38,3.46
2018-07-05,03:39:38,3.34
2018-07-05,04:39:38,3.81
2018-07-05,05:39:38,4.35
2018-07-05,06:39:38,5.24
2018-07-05,07:39:38,4.80
2018-07-05,08:39:38,4.73
2018-07-05,09:39:38,6.67
2018-07-05,10:39:38,5.69
2018-07-05,11:39:38,4.66
2018-07-05,12:39:38,5.04
2018-07-05,13:39:38,5.54
2018-07-05,14:39:38,4.95
2018-07-05,15:39:38,4.88
2018-07-05,16:39:38,5.01
2018-07-05,17:39:38,5.37
2018-07-05,18:39:38,6.28
2018-07-05,19:39:38,7.62
2018-07-05,20:39:38,7.96
2018-07-05,21:39:38,7.32
2018-07-05,22:39:38,6.04
2018-07-05,23:39:38,4.93
2018-07-06,00:39:38,4.87
2018-07-06,01:39:38,4.48
2018-07-06,02:39:38,4.87
2018-07-06,03:39:38,4.88
2018-07-06,04:39:38,5.83
2018-07-06,05:39:38,6.33
2018-07-06,06:39:38,6.68
2018-07-06,07:39:38,7.32
2018-07-06,08:39:38,8.75
2018-07-06,09:39:38,8.84
2018-07-06,10:39:38,7.40
2018-07-06,11:39:38,5.45
2018-07-06,12:39:38,5.63
2018-07-06,13:39:38,6.71
2018-07-06,14:39:38,6.82
2018-07-06,15:39:38,6.60
2018-07-06,16:39:38,7.03
2018-07-06,17:39:38,7.18
2018-07-06,18:39:38,7.86
2018-07-06,19:39:38,10.02
2018-07-06,20:39:38,12.41
2018-07-06,21:39:38,12.16
2018-07-06,22:39:38,11.51
2018-07-06,23:39:38,11.85
2018-07-07,00:39:38,12.03
2018-07-07,01:39:38,11.99
2018-07-07,02:39:38,12.14
2018-07-07,03:39:38,12.33
2018-07-07,04:39:38,12.24
2018-07-07,05:39:38,12.36
2018-07-07,06:39:38,12.44
2018-07-07,07:39:38,12.55
2018-07-07,08:39:38,12.72
2018-07-07,09:39:38,12.78
2018-07-07,10:39:38,12.67
2018-07-07,11:39:38,12.66
2018-07-07,12:39:38,12.75
2018-07-07,13:39:38,12.54
2018-07-07,14:39:38,12.82
2018-07-07,15:39:38,12.76
2018-07-07,16:39:38,12.97
2018-07-07,17:39:38,13.02
2018-07-07,18:39:38,12.89
2018-07-07,19:39:38,12.91
2018-07-07,20:39:38,12.97
2018-07-07,21:39:38,12.97
2018-07-07,22:39:38,12.97
2018-07-07,23:39:38,12.52
2018-07-08,00:39:38,12.61
2018-07-08,01:39:38,12.59
2018-07-08,02:39:38,12.62
2018-07-08,03:39:38,12.58
2018-07-08,04:39:38,12.50
2018-07-08,05:39:38,12.49
2018-07-08,06:39:38,12.44
2018-07-08,07:39:38,12.54
2018-07-08,08:39:38,12.44
2018-07-08,09:39:38,12.38
2018-07-08,10:39:38,12.38
2018-07-08,11:39:38,12.57
2018-07-08,12:39:38,12.54
2018-07-08,13:39:38,12.59
2018-07-08,14:39:38,12.60
2018-07-08,15:39:38,12.59
2018-07-08,16:39:38,12.48
2018-07-08,17:39:38,12.54
2018-07-08,18:39:38,13.19
2018-07-08,19:39:38,13.06
2018-07-08,20:39:38,12.97
2018-07-08,21:39:38,12.57
2018-07-08,22:39:38,12.59
2018-07-08,23:39:38,12.78
2018-07-09,00:39:38,12.50
2018-07-09,01:39:38,12.38
2018-07-09,02:39:38,12.35
2018-07-09,03:39:38,12.35
2018-07-09,04:39:38,12.34
2018-07-09,05:39:38,12.33
2018-07-09,06:39:38,12.28
2018-07-09,07:39:38,12.28
2018-07-09,08:39:38,12.29
2018-07-09,09:39:38,12.35
2018-07-09,10:39:38,12.39
2018-07-09,11:39:38,12.11
2018-07-09,12:39:38,12.21
2018-07-09,13:39:38,12.28
2018-07-09,14:39:38,12.33
2018-07-09,15:39:38,12.29
2018-07-09,16:39:38,11.98
2018-07-09,17:39:38,11.89
2018-07-09,18:39:38,12.11
2018-07-09,19:39:38,12.18
2018-07-09,20:39:38,12.27
2018-07-09,21:39:38,12.47
2018-07-09,22:39:38,12.85
2018-07-09,23:39:38,12.53
2018-07-10,00:39:38,12.74
2018-07-10,01:39:38,12.80
2018-07-10,02:39:38,12.67
2018-07-10,03:39:38,12.91
2018-07-10,04:39:38,12.98
2018-07-10,05:39:38,13.02
2018-07-10,06:39:38,13.05
2018-07-10,07:39:38,13.16
2018-07-10,08:39:38,13.09
2018-07-10,09:39:38,13.07
2018-07-10,10:39:38,13.05
2018-07-10,11:39:38,13.04
2018-07-10,12:39:38,13.07
2018-07-10,13:39:38,13.13
2018-07-10,14:39:38,13.14
2018-07-10,15:39:38,13.17
2018-07-10,16:39:38,12.58
2018-07-10,17:39:38,12.97
2018-07-10,18:39:38,13.12
2018-07-10,19:39:38,13.26
2018-07-10,20:39:38,13.30
2018-07-10,21:39:38,13.11
2018-07-10,22:39:38,13.73
2018-07-10,23:39:38,13.43
2018-07-11,00:39:38,13.21
2018-07-11,01:39:38,13.21
2018-07-11,02:39:38,13.42
2018-07-11,03:39:38,13.04
2018-07-11,04:39:38,13.00
2018-07-11,05:39:38,12.67
2018-07-11,06:39:38,13.19
2018-07-11,07:39:38,12.02
2018-07-11,08:39:38,13.12
2018-07-11,09:39:38,12.90
2018-07-11,10:39:38,13.21
2018-07-11,11:39:38,13.34
2018-07-11,12:39:38,13.27
2018-07-11,13:39:38,13.53
2018-07-11,14:39:38,13.58
2018-07-11,15:39:38,13.19
2018-07-11,16:39:38,11.97
2018-07-11,17:39:38,8.20
2018-07-11,18:39:38,5.40
2018-07-11,19:39:38,3.46
2018-07-11,20:39:38,3.83
2018-07-11,21:39:38,3.72
2018-07-11,22:39:38,4.29
2018-07-11,23:39:38,4.32
2018-07-12,00:39:38,5.00
2018-07-12,01:39:38,10.37
2018-07-12,02:39:38,12.80
2018-07-12,03:39:38,13.24
2018-07-12,04:39:38,11.16
2018-07-12,05:39:38,7.87
2018-07-12,06:39:38,4.02
2018-07-12,07:39:38,4.12
2018-07-12,08:39:38,3.89
2018-07-12,09:39:38,4.75
2018-07-12,10:39:38,5.18
2018-07-12,11:39:38,4.92
2018-07-12,12:39:38,5.46
2018-07-12,13:39:38,5.61
2018-07-12,14:39:38,5.14
2018-07-12,15:39:38,7.93
2018-07-12,16:39:38,8.18
2018-07-12,17:39:38,5.36
2018-07-12,18:39:38,4.38
2018-07-12,19:39:38,4.49
2018-07-12,20:39:38,4.90
2018-07-12,21:39:38,4.86
2018-07-12,22:39:38,4.51
2018-07-12,23:39:38,4.75
2018-07-13,00:39:38,4.76
2018-07-13,01:39:38,4.69
2018-07-13,02:39:38,4.82
2018-07-13,03:39:38,14.65
2018-07-13,04:39:38,13.50
2018-07-13,05:39:38,12.76
2018-07-13,06:39:38,8.23
2018-07-13,07:39:38,3.84
2018-07-13,08:39:38,2.62
2018-07-13,09:39:38,4.39
2018-07-13,10:39:38,5.23
2018-07-13,11:39:38,4.98
2018-07-13,12:39:38,7.63
2018-07-13,13:39:38,7.60
2018-07-13,14:39:38,6.68
2018-07-13,15:39:38,7.66
2018-07-13,16:39:38,8.56
2018-07-13,17:39:38,9.79
2018-07-13,18:39:38,9.76
2018-07-13,19:39:38,10.35
2018-07-13,20:39:38,10.47
2018-07-13,21:39:38,10.55
2018-07-13,22:39:38,10.54
2018-07-13,23:39:38,10.67
2018-07-14,00:39:38,10.69
2018-07-14,01:39:38,10.79
2018-07-14,02:39:38,10.83
2018-07-14,03:39:38,10.82
2018-07-14,04:39:38,10.98
2018-07-14,05:39:38,11.22
2018-07-14,06:39:38,11.24
2018-07-14,07:39:38,11.47
2018-07-14,08:39:38,11.53
2018-07-14,09:39:38,12.22
2018-07-14,10:39:38,13.07
2018-07-14,11:39:38,13.24
2018-07-14,12:39:38,12.46
2018-07-14,13:39:38,13.01
2018-07-14,14:39:38,12.73
2018-07-14,15:39:38,13.53
2018-07-14,16:39:38,13.53
2018-07-14,17:39:38,13.19
2018-07-14,18:39:38,13.62
2018-07-14,19:39:38,12.56
2018-07-14,20:39:38,11.35
2018-07-14,21:39:38,8.51
2018-07-14,22:39:38,9.33
2018-07-14,23:39:38,8.61
2018-07-15,00:39:38,8.20
2018-07-15,01:39:38,9.16
2018-07-15,02:39:38,10.96
2018-07-15,03:39:38,10.37
2018-07-15,04:39:38,11.91
2018-07-15,05:39:38,12.19
2018-07-15,06:39:38,12.50
2018-07-15,07:39:38,10.71
2018-07-15,08:39:38,11.48
2018-07-15,09:39:38,11.44
2018-07-15,10:39:38,11.40
2018-07-15,11:39:38,11.46
2018-07-15,12:39:38,11.29
2018-07-15,13:39:38,12.20
2018-07-15,14:39:38,12.02
2018-07-15,15:39:38,12.09
2018-07-15,16:39:38,12.62
2018-07-15,17:39:38,13.62
2018-07-15,18:39:38,14.20
2018-07-15,19:39:38,12.55
2018-07-15,20:39:38,8.30
2018-07-15,21:39:38,5.29
2018-07-15,22:39:38,7.45
2018-07-15,23:39:38,8.56
2018-07-16,00:39:38,6.07
2018-07-16,01:39:38,4.13
2018-07-16,02:39:38,4.31
2018-07-16,03:39:38,7.13
2018-07-16,04:39:38,11.40
2018-07-16,05:39:38,12.52
2018-07-16,06:39:38,13.46
2018-07-16,07:39:38,13.44
2018-07-16,08:39:38,12.82
2018-07-16,09:39:38,13.18
2018-07-16,10:39:38,10.53
2018-07-16,11:39:38,11.75
2018-07-16,12:39:38,9.71
2018-07-16,13:39:38,8.94
2018-07-16,14:39:38,8.58
2018-07-16,15:39:38,9.74
2018-07-16,16:39:38,11.44
2018-07-16,17:39:38,13.95
2018-07-16,18:39:38,14.42
2018-07-16,19:39:38,14.73
2018-07-16,20:39:38,7.41
2018-07-16,21:39:38,5.64
2018-07-16,22:39:38,5.22
2018-07-16,23:39:38,5.03
2018-07-17,00:39:38,5.26
2018-07-17,01:39:38,7.22
2018-07-17,02:39:38,7.61
2018-07-17,03:39:38,7.98
2018-07-17,04:39:38,9.71
2018-07-17,05:39:38,12.11
2018-07-17,06:39:38,14.46
2018-07-17,07:39:38,14.60
2018-07-17,08:39:38,12.50
2018-07-17,09:39:38,7.62
2018-07-17,10:39:38,5.77
2018-07-17,11:39:38,6.99
2018-07-17,12:39:38,4.67
2018-07-17,13:39:38,4.31
2018-07-17,14:39:38,4.86
2018-07-17,15:39:38,4.91
2018-07-17,16:39:38,5.25
2018-07-17,17:39:38,7.57
2018-07-17,18:39:38,10.35
2018-07-17,19:39:38,12.35
2018-07-17,20:39:38,5.94
2018-07-17,21:39:38,4.18
2018-07-17,22:39:38,4.29
2018-07-17,23:39:38,4.56
2018-07-18,00:39:38,4.49
2018-07-18,01:39:38,4.05
2018-07-18,02:39:38,4.87
2018-07-18,03:39:38,5.06
2018-07-18,04:39:38,4.54
2018-07-18,05:39:38,6.49
2018-07-18,06:39:38,8.26
2018-07-18,07:39:38,11.97
2018-07-18,08:39:38,13.30
2018-07-18,09:39:38,9.95
2018-07-18,10:39:38,9.26
2018-07-18,11:39:38,9.44
2018-07-18,12:39:38,8.12
2018-07-18,13:39:38,6.42
2018-07-18,14:39:38,4.86
2018-07-18,15:39:38,6.78
2018-07-18,16:39:38,13.10
2018-07-18,17:39:38,12.87
2018-07-18,18:39:38,14.46
2018-07-18,19:39:38,15.00
2018-07-18,20:39:38,15.41
2018-07-18,21:39:38,16.24
2018-07-18,22:39:38,16.30
2018-07-18,23:39:38,8.83
2018-07-19,00:39:38,6.74
2018-07-19,01:39:38,8.03
2018-07-19,02:39:38,6.92
2018-07-19,03:39:38,8.28
2018-07-19,04:39:38,8.56
2018-07-19,05:39:38,15.56
2018-07-19,06:39:38,17.23
2018-07-19,07:39:38,17.25
2018-07-19,08:39:38,17.19
2018-07-19,09:39:38,17.38
2018-07-19,10:39:38,12.40
2018-07-19,11:39:38,4.77
2018-07-19,12:39:38,4.05
2018-07-19,13:39:38,4.30
2018-07-19,14:39:38,4.53
2018-07-19,15:39:38,3.96
2018-07-19,16:39:38,4.17
2018-07-19,17:39:38,4.33
2018-07-19,18:39:38,3.89
2018-07-19,19:39:38,5.08
2018-07-19,20:39:38,5.50
2018-07-19,21:39:38,5.69
2018-07-19,22:39:38,4.18
2018-07-19,23:39:38,3.87
2018-07-20,00:39:38,3.52
2018-07-20,01:39:38,3.76
2018-07-20,02:39:38,4.17
2018-07-20,03:39:38,4.23
2018-07-20,04:39:38,4.29
2018-07-20,05:39:38,4.45
2018-07-20,06:39:38,4.67
2018-07-20,07:39:38,4.85
2018-07-20,08:39:38,5.55
2018-07-20,09:39:38,6.63
2018-07-20,10:39:38,6.91
2018-07-20,11:39:38,6.81
2018-07-20,12:39:38,6.40
2018-07-20,13:39:38,5.99
2018-07-20,14:39:38,5.93
2018-07-20,15:39:38,5.45
2018-07-20,16:39:38,5.81
2018-07-20,17:39:38,6.14
2018-07-20,18:39:38,5.67
2018-07-20,19:39:38,6.42
2018-07-20,20:39:38,7.54
2018-07-20,21:39:38,8.27
2018-07-20,22:39:38,9.69
2018-07-20,23:39:38,8.78
2018-07-21,00:39:38,7.93
2018-07-21,01:39:38,7.32
2018-07-21,02:39:38,7.18
2018-07-21,03:39:38,7.85
2018-07-21,04:39:38,7.23
2018-07-21,05:39:38,8.32
2018-07-21,06:39:38,8.63
2018-07-21,07:39:38,8.35
2018-07-21,08:39:38,9.22
2018-07-21,09:39:38,10.99
2018-07-21,10:39:38,14.01
2018-07-21,11:39:38,12.47
2018-07-21,12:39:38,11.31
2018-07-21,13:39:38,9.03
2018-07-21,14:39:38,8.20
2018-07-21,15:39:38,7.25
2018-07-21,16:39:38,5.69
2018-07-21,17:39:38,5.05
2018-07-21,18:39:38,4.46
2018-07-21,19:39:38,4.91
2018-07-21,20:39:38,5.04
2018-07-21,21:39:38,6.69
2018-07-21,22:39:38,7.76
2018-07-21,23:39:38,6.58
2018-07-22,00:39:38,6.94
2018-07-22,01:39:38,6.42
2018-07-22,02:39:38,6.72
2018-07-22,03:39:38,6.74
2018-07-22,04:39:38,7.56
2018-07-22,05:39:38,10.20
2018-07-22,06:39:38,10.16
2018-07-22,07:39:38,8.47
2018-07-22,08:39:38,9.62
2018-07-22,09:39:38,8.06
2018-07-22,10:39:38,10.71
2018-07-22,11:39:38,11.33
2018-07-22,12:39:38,9.39
2018-07-22,13:39:38,9.18
2018-07-22,14:39:38,8.28
2018-07-22,15:39:38,6.88
2018-07-22,16:39:38,6.78
2018-07-22,17:39:38,6.98
2018-07-22,18:39:38,7.14
2018-07-22,19:39:38,6.91
2018-07-22,20:39:38,6.62
2018-07-22,21:39:38,7.31
2018-07-22,22:39:38,7.55
2018-07-22,23:39:38,8.02
2018-07-23,00:39:38,7.90
2018-07-23,01:39:38,8.15
2018-07-23,02:39:38,7.26
2018-07-23,03:39:38,6.69
2018-07-23,04:39:38,8.82
2018-07-23,05:39:38,8.77
2018-07-23,06:39:38,8.94
2018-07-23,07:39:38,9.16
2018-07-23,08:39:38,10.23
2018-07-23,09:39:38,11.03
2018-07-23,10:39:38,11.43
2018-07-23,11:39:38,12.08
2018-07-23,12:39:38,11.67
2018-07-23,13:39:38,11.02
2018-07-23,14:39:38,9.60
2018-07-23,15:39:38,9.25
2018-07-23,16:39:38,8.01
2018-07-23,17:39:38,7.68
2018-07-23,18:39:38,8.08
2018-07-23,19:39:38,8.43
2018-07-23,20:39:38,7.90
2018-07-23,21:39:38,7.47
2018-07-23,22:39:38,10.82
2018-07-23,23:39:38,11.76
2018-07-24,00:39:38,8.83
2018-07-24,01:39:38,8.30
2018-07-24,02:39:38,7.65
2018-07-24,03:39:38,7.66
2018-07-24,04:39:38,6.56
2018-07-24,05:39:38,6.14
2018-07-24,06:39:38,6.01
2018-07-24,07:39:38,6.99
2018-07-24,08:39:38,8.59
2018-07-24,09:39:38,8.73
2018-07-24,10:39:38,8.46
2018-07-24,11:39:38,9.10
2018-07-24,12:39:38,8.99
2018-07-24,13:39:38,9.44
2018-07-24,14:39:38,10.97
2018-07-24,15:39:38,11.51
2018-07-24,16:39:38,11.00
2018-07-24,17:39:38,9.11
2018-07-24,18:39:38,9.20
2018-07-24,19:39:38,9.58
2018-07-24,20:39:38,9.50
2018-07-24,21:39:38,10.48
2018-07-24,22:39:38,10.73
2018-07-24,23:39:38,11.45
2018-07-25,00:39:38,12.85
2018-07-25,01:39:38,15.75
2018-07-25,02:39:38,16.58
2018-07-25,03:39:38,13.67
2018-07-25,04:39:38,12.04
2018-07-25,05:39:38,11.36
2018-07-25,06:39:38,9.60
2018-07-25,07:39:38,9.63
2018-07-25,08:39:38,9.04
2018-07-25,09:39:38,9.08
2018-07-25,10:39:38,9.72
2018-07-25,11:39:38,9.82
2018-07-25,12:39:38,9.97
2018-07-25,13:39:38,13.69
2018-07-25,14:39:38,18.32
2018-07-25,15:39:38,14.88
2018-07-25,16:39:38,11.48
2018-07-25,17:39:38,10.68
2018-07-25,18:39:38,7.85
2018-07-25,19:39:38,8.42
2018-07-25,20:39:38,8.46
2018-07-25,21:39:38,9.10
2018-07-25,22:39:38,10.40
2018-07-25,23:39:38,11.42
2018-07-26,00:39:38,11.00
2018-07-26,01:39:38,18.66
2018-07-26,02:39:38,17.85
2018-07-26,03:39:38,18.01
2018-07-26,04:39:38,17.86
2018-07-26,05:39:38,17.21
2018-07-26,06:39:38,14.84
2018-07-26,07:39:38,14.69
2018-07-26,08:39:38,16.41
2018-07-26,09:39:38,11.61
2018-07-26,10:39:38,12.01
2018-07-26,11:39:38,13.41
2018-07-26,12:39:38,16.05
2018-07-26,13:39:38,18.52
2018-07-26,14:39:38,17.77
2018-07-26,15:39:38,17.91
2018-07-26,16:39:38,17.78
2018-07-26,17:39:38,14.05
2018-07-26,18:39:38,15.44
2018-07-26,19:39:38,17.38
2018-07-26,20:39:38,16.57
2018-07-26,21:39:38,16.23
2018-07-26,22:39:38,15.49
2018-07-26,23:39:38,17.52
2018-07-27,00:39:38,16.93
2018-07-27,01:39:38,17.16
2018-07-27,02:39:38,17.52
2018-07-27,03:39:38,17.29
2018-07-27,04:39:38,17.16
2018-07-27,05:39:38,17.42
2018-07-27,06:39:38,16.96
2018-07-27,07:39:38,16.87
2018-07-27,08:39:38,17.26
2018-07-27,09:39:38,17.21
2018-07-27,10:39:38,17.71
2018-07-27,11:39:38,17.70
2018-07-27,12:39:38,17.66
2018-07-27,13:39:38,17.53
2018-07-27,14:39:38,17.55
2018-07-27,15:39:38,17.40
2018-07-27,16:39:38,17.30
2018-07-27,17:39:38,17.25
2018-07-27,18:39:38,17.31
