SiteCode,SiteName,Latitude,Longitude,DeploymentSiteDepth,DeploymentDepth,DeploymentDate,DeploymentTime,RecoveredDate,TimeOfRecovery,SamplingSize,InstrumentNum,InstrumentType,Path
118,null,49.41,54.83,9,9,29/11/1996,4:00:00 PM,08/05/1997,2:00:00 PM,3600,7880,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_90_1996_11_29.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,08/05/1997,3:00:00 PM,17/09/1997,3:00:00 PM,60,008A09,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_96_1997_05_08.rpf
118,null,49.41,54.83,9,9,08/05/1997,3:00:00 PM,17/09/1997,3:00:00 PM,3600,008A09,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_9_1997_05_08.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,17/09/1997,4:00:00 PM,27/11/1997,2:00:00 PM,60,8959,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_35_1997_09_17.rpf
118,null,49.41,54.83,9,9,17/09/1997,4:00:00 PM,27/11/1997,2:00:00 PM,3600,8959,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_53_1997_09_17.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,17/09/1997,4:00:00 PM,27/11/1997,2:00:00 PM,60,4354,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_77_1997_09_17.rpf
118,null,49.41,54.83,9,9,17/09/1997,4:00:00 PM,27/11/1997,2:00:00 PM,3600,4354,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_89_1997_09_17.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,20/05/1998,3:00:00 PM,09/09/1998,1:00:00 PM,60,8955,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_13_1998_05_20.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,20/05/1998,3:00:00 PM,09/09/1998,1:00:00 PM,60,5477,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_19_1998_05_20.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,09/09/1998,2:00:00 PM,25/11/1998,3:00:00 PM,60,3266,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_29_1998_09_09.rpf
