SiteCode,SiteName,Latitude,Longitude,DeploymentSiteDepth,DeploymentDepth,DeploymentDate,DeploymentTime,RecoveredDate,TimeOfRecovery,SamplingSize,InstrumentNum,InstrumentType,Path
127,ARNOLDS COVE,47.75,54,9,9,09/05/1997,5:00:00 PM,19/09/1997,2:00:00 PM,60,4360,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_57_1997_05_09.rpf
127,ARNOLDS COVE,47.75,54,9,9,09/05/1997,5:00:00 PM,19/09/1997,2:00:00 PM,3600,4360,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_96_1997_05_09.rpf
127,ARNOLDS COVE,47.75,54,9,9,19/09/1997,3:00:00 PM,17/02/1998,2:00:00 PM,3600,4346,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_19_1997_09_19.rpf
127,ARNOLDS COVE,47.75,54,9,9,19/09/1997,3:00:00 PM,17/02/1998,2:00:00 PM,60,7945,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_30_1997_09_19.rpf
127,ARNOLDS COVE,47.75,54,9,9,19/09/1997,3:00:00 PM,17/02/1998,2:00:00 PM,3600,7945,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_74_1997_09_19.rpf
127,ARNOLDS COVE,47.75,54,9,9,19/09/1997,3:00:00 PM,17/02/1998,2:00:00 PM,60,4346,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_75_1997_09_19.rpf
127,ARNOLDS COVE,47.75,54,9,9,17/02/1998,3:00:00 PM,22/05/1998,3:00:00 PM,60,4330,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_82_1998_02_17.rpf
127,ARNOLDS COVE,47.75,54,9,9,23/05/1998,4:00:00 PM,22/09/1998,2:00:00 PM,60,8964,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_13_1998_05_23.rpf
127,ARNOLDS COVE,47.75,54,9,9,23/05/1998,4:00:00 PM,22/09/1998,2:00:00 PM,60,5475,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_9_1998_05_23.rpf
127,ARNOLDS COVE,47.75,54,9,9,22/09/1998,3:00:00 PM,09/04/1999,7:00:00 PM,60,6645,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_24_1998_09_22.rpf
127,ARNOLDS COVE,47.75,54,9,9,22/09/1998,3:00:00 PM,28/02/1999,5:00:00 AM,60,8959,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_70_1998_09_22.rpf
127,ARNOLDS COVE,47.75,54,9,9,14/12/1998,4:00:00 PM,17/04/1999,5:00:00 PM,60,8968,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_56_1998_12_14.rpf
127,ARNOLDS COVE,47.75,54,9,9,14/12/1998,1:00:00 PM,25/06/1999,10:00:00 AM,60,4347,Minilog,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_88_1998_12_14.rpf
127,ARNOLDS COVE,47.75,54,9,9,04/05/1999,6:00:00 PM,09/12/1999,10:00:00 AM,60,3263,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_4_1999_05_04.rpf
127,ARNOLDS COVE,47.75,54,9,9,04/05/1999,6:00:00 PM,29/12/1999,11:00:00 PM,60,6442,Minilog,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_85_1999_05_04.rpf
null,ARNOLDS COVE,null,null,null,null,10/01/2000,1:00:00 PM,12/06/2000,null,null,8955,null,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_97_2000_01_10.rpf
127,ARNOLDS COVE,47.75,54,9,9,24/01/2000,6:00:00 PM,08/06/2000,1:00:00 PM,60,3810,Minilog,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_27_2000_01_24.rpf
null,ARNOLDS COVE,null,null,null,null,23/05/2000,1:00:00 PM,06/12/2000,null,null,4333,null,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_59_2000_05_23.rpf
127,ARNOLDS COVE,47.75,54,9,9,08/06/2000,4:00:00 PM,29/11/2000,2:00:00 PM,60,4354,Minilog,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_49_2000_06_08.rpf
null,ARNOLDS COVE,null,null,null,null,22/11/2000,1:00:00 PM,18/09/2002,null,null,3267,null,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_76_2000_11_22.rpf
null,ARNOLDS COVE,null,null,null,null,06/11/2001,1:00:00 PM,11/12/2002,null,null,7942,null,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_41_2001_11_06.rpf
127,ARNOLDS COVE,47.75,54,9,9,13/12/2001,4:00:00 PM,30/06/2002,11:00:00 PM,60,4348,Minilog,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_83_2001_12_13.rpf
null,ARNOLDS COVE,null,null,null,null,15/04/2002,1:00:00 PM,09/09/2002,null,null,3260,null,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_26_2002_04_15.rpf
127,ARNOLDS COVE,47.75,54,9,9,30/06/2002,11:00:00 PM,08/10/2002,11:00:00 AM,60,4348,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_92_2002_06_30.rpf
127,ARNOLDS COVE,47.75,54,9,9,06/12/2002,3:00:00 PM,05/05/2003,4:00:00 PM,60,8975,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_8_2002_12_06.rpf
127,ARNOLDS COVE,47.75,54,9,9,05/05/2003,6:00:00 PM,19/11/2003,4:00:00 PM,60,3827,Minilog,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_87_2003_05_05.rpf
null,ARNOLDS COVE,null,null,null,null,18/05/2004,12:00:00 PM,12/11/2004,3:34:09 PM,0.041666667,3870,Minilog-T,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_22_2004_05_18.rpf
127,ARNOLDS COVE,47.75,54,9,9,22/05/2004,4:00:00 PM,03/11/2004,1:00:00 PM,60,7942,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_29_2004_05_22.rpf
null,ARNOLDS COVE,null,null,null,null,18/05/2005,12:00:00 PM,21/11/2005,1:55:29 PM,0.041666667,9374,Minilog-T,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_6_2005_05_18.rpf
127,ARNOLDS COVE,47.75,54,10,10,18/05/2005,1:00:00 PM,06/11/2005,1:00:00 PM,60,6788,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_72_2005_05_18.rpf
127,ARNOLDS COVE,47.75,54,10,10,18/05/2005,1:00:00 PM,06/11/2005,1:00:00 PM,60,9374,Minilog,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_91_2005_05_18.rpf
null,ARNOLDS COVE,null,null,null,null,18/05/2006,12:00:00 PM,06/11/2006,6:42:49 PM,0.041666667,7408,Minilog-T,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Arnolds Cove\MTR_15_2006_05_18.rpf
