

      Hugrun h.f.						12/03 2013


      Data recordings from MS-110SH no. 007945



      Measuring site   :  Winterton 2012




	    1.	  +11.85	12:00'00	12/05	2012
	    2.	  +12.45	13:00'00	12/05	2012
	    3.	  +13.65	14:00'00	12/05	2012
	    4.	  +15.10	15:00'00	12/05	2012
	    5.	  +16.45	16:00'00	12/05	2012
	    6.	  +17.30	17:00'00	12/05	2012
	    7.	  +17.80	18:00'00	12/05	2012
	    8.	  +17.80	19:00'00	12/05	2012
	    9.	  +16.85	20:00'00	12/05	2012
	   10.	  +15.50	21:00'00	12/05	2012
	   11.	  +14.35	22:00'00	12/05	2012
	   12.	  +13.40	23:00'00	12/05	2012
	   13.	  +12.70	00:00'00	13/05	2012
	   14.	  +11.95	01:00'00	13/05	2012
	   15.	  +11.30	02:00'00	13/05	2012
	   16.	  +10.65	03:00'00	13/05	2012
	   17.	  +10.10	04:00'00	13/05	2012
	   18.	   +9.60	05:00'00	13/05	2012
	   19.	   +9.00	06:00'00	13/05	2012
	   20.	   +8.65	07:00'00	13/05	2012
	   21.	   +8.70	08:00'00	13/05	2012
	   22.	   +8.75	09:00'00	13/05	2012
	   23.	   +8.80	10:00'00	13/05	2012
	   24.	   +8.75	11:00'00	13/05	2012
	   25.	   +8.90	12:00'00	13/05	2012
	   26.	   +9.15	13:00'00	13/05	2012
	   27.	   +9.40	14:00'00	13/05	2012
	   28.	   +9.60	15:00'00	13/05	2012
	   29.	   +9.65	16:00'00	13/05	2012
	   30.	   +9.60	17:00'00	13/05	2012
	   31.	   +9.70	18:00'00	13/05	2012
	   32.	   +9.90	19:00'00	13/05	2012
	   33.	  +10.00	20:00'00	13/05	2012
	   34.	   +9.95	21:00'00	13/05	2012
	   35.	   +9.80	22:00'00	13/05	2012
	   36.	   +9.80	23:00'00	13/05	2012
	   37.	   +9.70	00:00'00	14/05	2012
	   38.	   +9.95	01:00'00	14/05	2012
	   39.	  +10.20	02:00'00	14/05	2012
	   40.	  +10.35	03:00'00	14/05	2012
	   41.	  +10.05	04:00'00	14/05	2012
	   42.	   +9.60	05:00'00	14/05	2012
	   43.	   +8.95	06:00'00	14/05	2012
	   44.	   +8.30	07:00'00	14/05	2012
	   45.	   +7.65	08:00'00	14/05	2012
	   46.	   +7.10	09:00'00	14/05	2012
	   47.	   +6.75	10:00'00	14/05	2012
	   48.	   +6.60	11:00'00	14/05	2012
	   49.	   +6.80	12:00'00	14/05	2012
	   50.	   +7.35	13:00'00	14/05	2012
	   51.	   +8.15	14:00'00	14/05	2012
	   52.	   +9.30	15:00'00	14/05	2012
	   53.	  +10.95	16:00'00	14/05	2012
	   54.	  +14.65	17:00'00	14/05	2012
	   55.	  +17.65	18:00'00	14/05	2012
	   56.	  +19.50	19:00'00	14/05	2012
	   57.	  +21.75	20:00'00	14/05	2012
	   58.	  +23.25	21:00'00	14/05	2012
	   59.	  +24.00	22:00'00	14/05	2012
	   60.	  +24.00	23:00'00	14/05	2012
	   61.	  +14.60	00:00'00	15/05	2012
	   62.	  +11.90	01:00'00	15/05	2012
	   63.	   +9.70	02:00'00	15/05	2012
